4,5345,1
4,3895,4
4,3895,2
3,1302,-95
3,1302,-288
1,3854,-37
1,3854,78
1,123,82
1,123,728
3,1425,-113
3,1425,-199
1,3915,-3
1,3915,3
1,3084,11
1,3084,10
1,3758,-2
1,3758,-2
4,749,43
4,749,139
1,3927,-10
1,3927,-10
3,4055,-488
3,4055,-1193
3,365,-6
3,365,-8
3,368,-1
3,368,-4
3,359,-98
3,359,-389
1,5268,18
1,5268,40
1,224,-75
1,224,-202.5
1,723,-28
1,723,14
1,3168,-1
1,3168,-1
1,4548,-12
1,4548,-10
1,3569,-2
1,3569,-8
1,5347,-6
1,5347,-6
1,5348,-11
1,5348,-4
1,5350,-680
1,5350,843
1,5329,-22
1,5329,9931
1,5252,4
1,5252,7
1,5251,-7
1,5251,-1
1,5250,-2
1,5250,15
1,5249,-2
1,5249,10
1,5351,6
1,5351,-3
1,1297,343
1,1297,363
1,2957,-14
1,2957,75
1,1817,-12
1,1817,0
1,5349,-3
1,5349,-5
1,3620,-1
1,3620,-1
1,1252,-11
1,1252,-19
1,1423,461
1,1423,519
1,3593,-1
1,3593,-1
1,733,-6
1,733,-2
1,4806,-18
1,4806,-6
1,4656,-1
1,4656,-1
1,118,-8
1,118,80
1,3438,9
1,3438,6
3,1896,-4
3,1896,-5
3,4469,0
3,4469,0
4,4382,2
4,4382,1
1,808,39
1,808,32
4,1303,20
4,1303,11
3,3702,-9
3,3702,-16
4,5085,17
4,5085,15
4,1434,36
4,1434,37
4,325,153
4,325,30
4,272,272
4,272,246
1,5331,-658
1,5331,-758
1,3958,139
1,3958,235
4,5076,-4
4,5076,-4
4,2060,3
4,2060,-2
1,5230,-1
1,5230,-1
1,5355,-366
1,5355,165
1,5352,25
1,5352,95
1,5346,-10
1,5346,-9
1,5274,-422
1,5274,-885
1,5356,15
1,5356,-64
1,36,56
1,36,1616
1,2494,-40
1,2494,-40
3,148,-24
3,148,-24
1,5328,-1647
1,5328,19950
3,663,-674
3,663,-1250
1,5358,-15
1,5358,7
1,1304,3
1,1304,19
1,1668,0
1,1668,0
1,300,277
1,300,257
1,1628,-1
1,1628,-3
1,299,70
1,299,160
1,303,-11
1,303,114
1,4053,-1806
1,4053,5842
1,2959,21
1,2959,92
1,2984,7
1,2984,48
1,4436,-5
1,4436,-5
1,3492,-1
1,3492,-1
1,5233,1
1,5233,-9
1,3922,-3
1,3922,-5
1,5371,-154
1,5371,335
1,4156,-16
1,4156,-16
1,3523,-1
1,3523,-1
1,4149,-332
1,4149,-308
1,1623,-3
1,1623,-3
1,4472,-6
1,4472,-6
1,698,-9
1,698,3
3,545,-18
3,545,-90
3,563,-11
3,563,-31
3,554,-23
3,554,-135
3,1331,-5
3,1331,-18
3,526,-29
3,526,-29
1,1786,-6
1,1786,2
1,5354,5
1,5354,-1
1,4573,-41
1,4573,-34
1,556,-137
1,556,27
3,784,-48
3,784,-93
3,928,-13
3,928,-32
3,3243,-2
3,3243,-5
1,5226,-57
1,5226,12
1,2924,49
1,2924,46
1,1444,-14
1,1444,-37
1,1868,-13
1,1868,-20
1,1365,29
1,1365,31
1,2773,-1
1,2773,-1
3,1387,-25
3,1387,0
1,229,-15
1,229,-44
1,4786,0
1,4786,-17
3,5380,-13
3,5380,-23
3,4470,-2
3,4470,-2
3,5381,-23
3,5381,-40
1,4749,-11
1,4749,-5
1,449,-7
1,449,0
